Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2025-07-01,2172.94775390625,10401.2783203125,329.67291259765625,368.1463928222656,2526.528564453125,1895.98828125,1412.2186279296875,870.4727783203125,76.34815979003906,3922.790283203125,4263.00830078125,939.5610961914062,2573.505859375,4790.30859375,79.66046905517578
2025-07-02,2263.445556640625,10389.279296875,325.7232360839844,379.2932434082031,2513.531005859375,1919.48193359375,1409.2191162109375,885.1705932617188,73.52860260009766,3854.7939453125,4379.98095703125,943.3610229492188,2614.997802734375,4796.72412109375,78.76068878173828
2025-07-03,2243.946044921875,10203.2919921875,332.32269287109375,378.6434326171875,2503.532958984375,1911.484130859375,1393.7222900390625,884.6707153320312,75.86823272705078,3899.79150390625,4295.0009765625,954.3605346679688,2619.996826171875,4798.8623046875,79.22057342529297
2025-07-04,2201.947021484375,10335.283203125,330.47283935546875,379.1432800292969,2496.5341796875,1907.9849853515625,1404.7200927734375,885.7705078125,75.34832000732422,3898.79150390625,4265.5078125,962.5601806640625,2627.495361328125,4817.0400390625,81.59999084472656
2025-07-07,2197.947265625,10217.291015625,334.27252197265625,371.6454162597656,2511.53125,1899.9871826171875,1395.221923828125,893.5693969726562,75.66826629638672,3933.78955078125,4255.01025390625,969.7598876953125,2552.509765625,4807.4169921875,80.94015502929688
2025-07-08,2224.946533203125,10339.2822265625,334.62249755859375,383.5920715332031,2507.531982421875,1938.9766845703125,1413.71826171875,899.2685546875,75.64827728271484,3948.788818359375,4310.4970703125,966.3600463867188,2603.5,4795.65478515625,80.44027709960938
2025-07-09,2169.94775390625,10361.28125,339.6220703125,384.3918151855469,2509.53173828125,1914.4832763671875,1424.716064453125,905.9675903320312,75.54828643798828,3934.78955078125,4275.50537109375,984.3593139648438,2626.49560546875,4752.88427734375,80.52025604248047
2025-07-10,2251.94580078125,10625.2626953125,343.6217346191406,388.6405944824219,2542.525634765625,1947.474365234375,1454.210205078125,919.8655395507812,76.02821350097656,3991.78662109375,4446.4658203125,975.3596801757812,2657.489501953125,4841.63330078125,80.82017517089844
2025-07-11,2257.94580078125,10449.275390625,339.9720458984375,401.9368591308594,2519.52978515625,1899.9871826171875,1408.2193603515625,910.366943359375,75.66826629638672,3984.786865234375,4455.96337890625,987.9591064453125,2671.487060546875,4792.44677734375,80.42028045654297
2025-07-14,2234.9462890625,10661.2607421875,343.9717102050781,397.0882568359375,2517.5302734375,1889.489990234375,1424.2161865234375,922.8651123046875,76.4881362915039,4011.785400390625,4424.970703125,998.3587036132812,2635.99365234375,4856.60302734375,81.52001190185547
2025-07-15,2221.946533203125,10495.271484375,343.32177734375,397.68804931640625,2511.53125,1887.4906005859375,1402.2205810546875,919.465576171875,76.22817993164062,3982.787109375,4344.9892578125,990.3590698242188,2620.99658203125,4777.47705078125,80.78019714355469
